date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:32:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Feb%202022%2006:32:47%20GMT	http://opensea.io/vampirefamily	C:/My%20Web%20Sites/vampirefamily/opensea.io/vampirefamily.1f.delayed	(from http://localhost/wp/vampirefamily/)
13:32:48	102314/102314	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Feb%202022%2006:32:47%20GMT	https://www.instagram.com/vampirefam.nft/	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/vampirefam.nft/index.html	(from http://localhost/wp/vampirefamily/)
13:32:48	5239/5239	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2018%20Feb%202022%2006:32:48%20GMT	https://opensea.io/vampirefamily	C:/My%20Web%20Sites/vampirefamily/opensea.io/vampirefamily.20.delayed	(from http://localhost/wp/vampirefamily/)
13:32:56	45966/45966	---M--	200	added ('OK')	image/jpeg	etag:%22b38e-5d843d7b706eb%22	http://localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-1.jpeg	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-1.jpg	(from http://localhost/wp/vampirefamily/)
13:32:57	45764/45764	---M--	200	added ('OK')	image/jpeg	etag:%22b2c4-5d8441f2e7cd5%22	http://localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-7.jpeg	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-7.jpg	(from http://localhost/wp/vampirefamily/)
13:32:57	48496/48496	---M--	200	added ('OK')	image/jpeg	etag:%22bd70-5d8441b79948d%22	http://localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-5.jpeg	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-5.jpg	(from http://localhost/wp/vampirefamily/)
13:32:57	53825/53825	---M--	200	added ('OK')	image/jpeg	etag:%22d241-5d8441a50922c%22	http://localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-4.jpeg	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-4.jpg	(from http://localhost/wp/vampirefamily/)
13:32:58	18468/18468	---M--	200	added ('OK')	text/css	etag:%224824-5d779ac90822a%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.5.5	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/animations/animations.mina25a.css	(from http://localhost/wp/vampirefamily/)
13:33:01	30717/30717	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2006:32:58%20GMT	http://localhost/wp/vampirefamily/Trident/	C:/My%20Web%20Sites/vampirefamily/localhost/wp/vampirefamily/Trident/index.html	(from http://localhost/wp/vampirefamily/)
13:33:01	729/729	---M--	200	added ('OK')	application/javascript	etag:%222d9-5d779a4435403%22	http://localhost/wp/wp-content/plugins/animated-typing-effect/assets/js/typed.fe.js?ver=1	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/animated-typing-effect/assets/js/typed.fe68b3.js	(from http://localhost/wp/vampirefamily/)
13:33:01	15615/15615	---M--	200	added ('OK')	application/javascript	etag:%223cff-5d779a4437346%22	http://localhost/wp/wp-content/plugins/animated-typing-effect/assets/js/typed.js?ver=1	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/animated-typing-effect/assets/js/typed68b3.js	(from http://localhost/wp/vampirefamily/)
13:33:01	1127/1127	---M--	200	added ('OK')	application/javascript	etag:%22467-5c62026dfaf40%22	http://localhost/wp/wp-content/themes/twentytwentyone/assets/js/polyfills.js?ver=1.5	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/themes/twentytwentyone/assets/js/polyfills7ef2.js	(from http://localhost/wp/vampirefamily/)
13:33:02	1127/1127	---M--	200	added ('OK')	application/javascript	etag:%22467-5b6aa349db6c0%22	http://localhost/wp/wp-content/themes/twentytwentyone/assets/js/responsive-embeds.js?ver=1.5	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/themes/twentytwentyone/assets/js/responsive-embeds7ef2.js	(from http://localhost/wp/vampirefamily/)
13:33:02	6047/6047	---M--	200	added ('OK')	application/javascript	etag:%22179f-5d123e5156b40%22	http://localhost/wp/wp-content/themes/twentytwentyone/assets/js/primary-navigation.js?ver=1.5	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/themes/twentytwentyone/assets/js/primary-navigation7ef2.js	(from http://localhost/wp/vampirefamily/)
13:33:03	4965/4965	---M--	200	added ('OK')	application/javascript	etag:%221365-5d779a85c843e%22	http://localhost/wp/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.5.2	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min49eb.js	(from http://localhost/wp/vampirefamily/)
13:33:04	4905/4905	---M--	200	added ('OK')	application/javascript	etag:%221329-5d779ac8fe5e1%22	http://localhost/wp/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.5.5	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/js/webpack.runtime.mina25a.js	(from http://localhost/wp/vampirefamily/)
13:33:06	56247/56247	---M--	200	added ('OK')	image/jpeg	etag:%22dbb7-5d8441fa8fbcc%22	http://localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-6.jpeg	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-6.jpg	(from http://localhost/wp/vampirefamily/)
13:33:06	25202/25202	---M--	200	added ('OK')	application/javascript	etag:%226272-5d779a85f01d4%22	http://localhost/wp/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269.js	(from http://localhost/wp/vampirefamily/)
13:33:06	14235/14235	---M--	200	added ('OK')	application/javascript	etag:%22379b-5d779ac8d74b8%22	http://localhost/wp/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.5.5	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/js/frontend-modules.mina25a.js	(from http://localhost/wp/vampirefamily/)
13:33:08	63003/63003	---M--	200	added ('OK')	image/jpeg	etag:%22f61b-5d84420f41c75%22	http://localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-8.jpeg	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-17-at-19.15.29-8.jpg	(from http://localhost/wp/vampirefamily/)
13:33:08	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-5d779ac9a82f0%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/wp/vampirefamily/)
13:33:09	20293/20293	---M--	200	added ('OK')	application/javascript	etag:%224f45-5d779a858e670%22	http://localhost/wp/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.5.2	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor-pro/assets/js/frontend.min49eb.js	(from http://localhost/wp/vampirefamily/)
13:33:10	20674/20674	---M--	200	added ('OK')	application/javascript	etag:%2250c2-5cddb3b4d3200%22	http://localhost/wp/wp-includes/js/jquery/ui/core.min.js?ver=1.13.0	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-includes/js/jquery/ui/core.min1dd9.js	(from http://localhost/wp/vampirefamily/)
13:33:10	24/24	---MC-	200	added ('OK')	text/plain	date:Fri,%2018%20Feb%202022%2006:33:09%20GMT	http://s.w.org/robots.txt		(from http://localhost/wp/vampirefamily/)
13:33:12	24284/24284	---M--	200	added ('OK')	application/javascript	etag:%225edc-5d779a8580ba3%22	http://localhost/wp/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.5.2	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min49eb.js	(from http://localhost/wp/vampirefamily/)
13:33:13	36889/36889	---M--	200	added ('OK')	application/javascript	etag:%229019-5d779ac8db33d%22	http://localhost/wp/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.5.5	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/js/frontend.mina25a.js	(from http://localhost/wp/vampirefamily/)
13:33:25	92216/92216	---M--	200	added ('OK')	font/woff2	etag:%2216838-5d779ac92bd70%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.14.0	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdc2c.woff2	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0)
13:33:26	315628/315628	---M--	200	added ('OK')	image/svg+xml	etag:%224d0ec-5d779ac929867%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.14.0	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdc2c.svg	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0)
13:33:31	112952/112952	---M--	200	added ('OK')	font/woff	etag:%221b938-5d779ac929867%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.14.0	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdc2c.woff	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0)
13:33:45	209496/209496	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233258-5d779ac92764b%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.14.0	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdc2c.eot	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0)
13:33:47	209336/209336	---M--	200	added ('OK')	font/ttf	etag:%22331b8-5d779ac929867%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.14.0	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdc2c.ttf	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0)
13:33:57	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2018%20Feb%202022%2006:33:48%20GMT	https://fonts.googleapis.com/robots.txt		(from http://localhost/wp/vampirefamily/)
13:34:19	311948/311948	---M--	200	added ('OK')	image/jpeg	etag:%224c28c-5d843a9447e54%22	http://localhost/wp/wp-content/uploads/2022/02/Scary-Halloween-Backgrounds-Wallpaper-Collection-2014-scaled.jpg	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/uploads/2022/02/Scary-Halloween-Backgrounds-Wallpaper-Collection-2014-scaled.jpg	(from http://localhost/wp/wp-content/uploads/elementor/css/post-796.css?ver=1645165293)
13:34:20	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5d779ac95aba3%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:34:26	274229/274229	---M--	200	added ('OK')	image/jpeg	etag:%2242f35-5d8444a98efd7%22	http://localhost/wp/wp-content/uploads/2022/02/thumb-1920-552086.jpg	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/uploads/2022/02/thumb-1920-552086.jpg	(from http://localhost/wp/wp-content/uploads/elementor/css/post-796.css?ver=1645165293)
13:34:31	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-5d779ac95cae4%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:34:41	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2215fcc-5d779ac95cae4%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:34:41	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%22b6819-5d779ac95aba3%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:34:43	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5d779ac95aba3%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:34:54	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%2220b98-5d779ac95cae4%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:34:55	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-5d779ac9628ab%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:35:12	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-5d779ac9628ab%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:35:15	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5d779ac960966%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:35:16	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-5d779ac960966%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:35:19	220/220	---M-Z	200	added ('OK')	text/plain	date:Wed,%2009%20Feb%202022%2017:29:41%20GMT	https://www.instagram.com/robots.txt		(from http://localhost/wp/vampirefamily/)
13:35:21	634/634	---M-Z	200	added ('OK')	application/json	date:Fri,%2018%20Feb%202022%2006:35:20%20GMT	https://www.instagram.com/data/manifest.json	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/data/manifest.json	(from https://www.instagram.com/vampirefam.nft/)
13:35:22	179642/179642	---M-Z	200	added ('OK')	text/css	etag:%22544e6e029d31%22	https://www.instagram.com/static/bundles/metro/ConsumerUICommons.css/544e6e029d31.css	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/static/bundles/metro/ConsumerUICommons.css/544e6e029d31.css	(from https://www.instagram.com/vampirefam.nft/)
13:35:24	160437/160437	---M-Z	200	added ('OK')	text/css	etag:%220163d3adfeb1%22	https://www.instagram.com/static/bundles/metro/Consumer.css/0163d3adfeb1.css	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/static/bundles/metro/Consumer.css/0163d3adfeb1.css	(from https://www.instagram.com/vampirefam.nft/)
13:35:25	29144/29144	---M-Z	200	added ('OK')	text/css	etag:%2239fcba911c72%22	https://www.instagram.com/static/bundles/metro/ProfilePageContainer.css/39fcba911c72.css	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/static/bundles/metro/ProfilePageContainer.css/39fcba911c72.css	(from https://www.instagram.com/vampirefam.nft/)
13:35:29	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5d779ac960966%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:35:38	259769/259769	---M-Z	200	added ('OK')	text/javascript	etag:%22a18d155f0994%22	https://www.instagram.com/static/bundles/metro/Vendor.js/a18d155f0994.js	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/static/bundles/metro/Vendor.js/a18d155f0994.js	(from https://www.instagram.com/vampirefam.nft/)
13:35:42	240043/240043	---M-Z	200	added ('OK')	text/javascript	etag:%226fb775374dca%22	https://www.instagram.com/static/bundles/metro/en_US.js/6fb775374dca.js	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/static/bundles/metro/en_US.js/6fb775374dca.js	(from https://www.instagram.com/vampirefam.nft/)
13:35:45	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-5d779ac9628ab%22	http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:35:46	0/0	---M-Z	200	added ('OK')	text/javascript	etag:%22c4ca4238a0b9%22	https://www.instagram.com/static/bundles/metro/ConsumerAsyncCommons.js/c4ca4238a0b9.js	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/static/bundles/metro/ConsumerAsyncCommons.js/c4ca4238a0b9.js	(from https://www.instagram.com/vampirefam.nft/)
13:36:09	673634/673634	---M-Z	200	added ('OK')	text/javascript	etag:%228c35f692d23a%22	https://www.instagram.com/static/bundles/metro/ConsumerUICommons.js/8c35f692d23a.js	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/static/bundles/metro/ConsumerUICommons.js/8c35f692d23a.js	(from https://www.instagram.com/vampirefam.nft/)
13:36:09	1087740/1087740	---M--	200	added ('OK')	image/png	etag:%221098fc-5d835ceb8a78a%22	http://localhost/wp/wp-content/uploads/2022/02/27556110000.png	C:/My%20Web%20Sites/vampirefamily/localhost/wp/wp-content/uploads/2022/02/27556110000.png	(from http://localhost/wp/wp-content/uploads/elementor/css/post-796.css?ver=1645165293)
13:36:09	1568996/1568996	---M-Z	200	added ('OK')	text/javascript	etag:%22dfe34884adbc%22	https://www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/dfe34884adbc.js	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/dfe34884adbc.js	(from https://www.instagram.com/vampirefam.nft/)
13:36:09	1979257/1979257	---M-Z	200	added ('OK')	text/javascript	etag:%22617a07c3ca0b%22	https://www.instagram.com/static/bundles/metro/Consumer.js/617a07c3ca0b.js	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/static/bundles/metro/Consumer.js/617a07c3ca0b.js	(from https://www.instagram.com/vampirefam.nft/)
13:36:10	205483/205483	---M-Z	200	added ('OK')	text/javascript	etag:%22653717cd9baa%22	https://www.instagram.com/static/bundles/metro/ProfilePageContainer.js/653717cd9baa.js	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/static/bundles/metro/ProfilePageContainer.js/653717cd9baa.js	(from https://www.instagram.com/vampirefam.nft/)
13:36:10	70408/70408	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2006:36:10%20GMT	https://www.instagram.com/vampirefam.nft/GET	C:/My%20Web%20Sites/vampirefamily/www.instagram.com/vampirefam.nft/GET.53.delayed	(from https://www.instagram.com/vampirefam.nft/)
